id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
106692086125525999_0 0.4897739504843918 7 8606744 84 270 False
106692086125525999_1 0.7303552206673842 17 4359388 328 190 False
106692086125525999_2 0.9736275565123789 178 9144731 357 41 True
106692086125525999_3 0.6576964477933261 3 1276536 317 186 False
106701887046968464_0 0.8284023668639053 98 4832866 23 165 False
106701887046968464_1 0.7493275954814417 7 8357598 14 240 False
106701887046968464_2 0.5056481979558902 81 2586868 63 319 True
106701887046968464_3 0.1898870360408822 3 1401092 126 6 False
106701935840439708_0 0.6439312567132116 26 6739994 210 282 False
106701935840439708_1 0.6369495166487648 2 5917096 43 297 False
106701935840439708_2 0.12244897959183673 96 9565268 174 51 True
106701935840439708_3 0.6074113856068744 71 7040693 146 58 True
106701936643070578_0 0.6541353383458647 162 2622507 352 110 True
106701936643070578_1 0.7749731471535983 94 1334318 25 237 False
106701936643070578_2 0.514500537056928 87 7707219 337 329 True
106701936643070578_3 0.20354457572502685 160 7064908 134 83 True
106701961468646531_0 0.05891805034815212 12 5427693 302 245 False
106701961468646531_1 0.4317086234600964 92 9096618 281 237 True
106701961468646531_2 0.884841992501339 29 8960474 148 179 False
106701961468646531_3 0.6502410283877879 108 9248068 286 193 False
106701989050116786_0 0.5174076057846813 114 193732 161 347 True
106701989050116786_1 0.39046598821638995 123 2048718 121 165 True
106701989050116786_2 0.7332619175147295 78 3327285 196 248 True
106701989050116786_3 0.16818425281199786 187 6315157 238 247 True
106701990629565882_0 0.09962506695232994 71 2124897 307 276 False
106701990629565882_1 0.6775575790037494 148 7145493 192 165 True
106701990629565882_2 0.8543117300482057 188 9426089 218 326 True
106701990629565882_3 0.6679164434922336 135 3455439 92 130 False
106702025800626726_0 0.5865024102838778 175 1437670 318 76 True
106702025800626726_1 0.8703802892340653 144 2126735 299 44 True
106702025800626726_2 0.36636314943760045 39 8529492 298 91 False
106702025800626726_3 0.8098553829673273 77 6209895 65 331 False
106702035633373812_0 0.3751345532831001 126 7366901 322 152 True
106702035633373812_1 0.13670613562970937 27 5249853 130 14 False
106702035633373812_2 0.7066738428417654 77 3181711 63 326 False
106702035633373812_3 0.9547900968783638 115 1074637 363 40 True
106702085760229598_0 0.16738428417653392 0 4954847 42 248 False
106702085760229598_1 0.5995694294940797 179 2424532 322 236 True
106702085760229598_2 0.15392895586652314 101 583215 180 185 True
106702085760229598_3 0.8143164693218514 49 5323158 78 187 False
106702120908289984_0 0.8355650776647028 28 538700 215 218 False
106702120908289984_1 0.8934118907337976 136 3776180 255 330 True
106702120908289984_2 0.6422067487948581 6 7071537 141 365 False
106702120908289984_3 0.6995179432244242 71 7381259 196 127 True
106711839880180293_0 0.07150537634408602 75 1736072 90 329 False
106711839880180293_1 0.31451612903225806 28 8925938 299 31 False
106711839880180293_2 0.2768817204301075 91 8018809 43 194 True
106711839880180293_3 0.7709677419354839 159 5489306 73 269 True
106711870863669364_0 0.7156308851224106 143 1842030 179 347 False
106711870863669364_1 0.9981167608286252 5 3094249 37 158 False
106711870863669364_2 0.9416195856873822 178 6474170 99 134 False
106711870863669364_3 0.09887005649717515 65 4709215 276 230 False
106711954760004623_0 0.0005379236148466917 64 2672237 88 293 False
106711954760004623_1 0.806347498655191 59 7617432 264 43 False
106711954760004623_2 0.9047875201721356 34 8147065 105 87 False
106711954760004623_3 0.4631522323830016 100 6581879 293 38 False
106711987607419067_0 0.8489555436529191 32 9870517 278 192 False
106711987607419067_1 0.47134440278521694 187 8968717 30 186 True
106711987607419067_2 0.4916979110873058 111 6257720 202 364 True
106711987607419067_3 0.3326191751472951 150 8970243 156 262 True
106711996777298930_0 0.028387787895018748 131 9199204 69 272 True
106711996777298930_1 0.3133369041242635 60 205621 254 354 False
106711996777298930_2 0.7182645956079271 6 9508456 148 349 False
106711996777298930_3 0.12319228709159079 159 7677378 65 126 True
106712049333894428_0 0.28747984954325634 87 1115635 188 182 True
106712049333894428_1 0.21278882321332618 123 7847646 299 53 False
106712049333894428_2 0.5330467490596453 116 3500267 11 195 True
106712049333894428_3 0.9451907576571735 174 6055294 182 156 True
106712050147130404_0 0.9473401397098334 119 4833407 300 291 True
106712050147130404_1 0.48414830736163356 162 130388 146 288 True
106712050147130404_2 0.019881783987103708 120 834433 230 354 False
106712050147130404_3 0.7743148844707146 95 3759075 38 229 False
106712081709602610_0 0.1969860064585576 174 8604225 80 357 True
106712081709602610_1 0.673842841765339 19 4698906 293 268 False
106712081709602610_2 0.8891280947255114 43 8101319 364 327 False
106712081709602610_3 0.16792249730893433 131 6613557 167 6 True
106712086062535314_0 0.6108719052744886 1 5207397 222 326 False
106712086062535314_1 0.6770721205597416 161 8200229 318 151 True
106712086062535314_2 0.5333692142088267 180 9443347 280 190 True
106712086062535314_3 0.907427341227126 119 7753011 131 219 True
106712095825776487_0 0.005920344456404736 195 834589 281 236 False
106712095825776487_1 0.5688912809472552 73 3031520 30 138 True
106712095825776487_2 0.9219590958019376 159 3948669 154 80 True
106712095825776487_3 0.11463939720129171 156 8617302 261 228 True
106712106417807738_0 0.2003213711837172 199 7458809 329 297 True
106712106417807738_1 0.7632565613283342 69 7365903 331 63 True
106712106417807738_2 0.9871451526513123 102 3089485 132 57 False
106712106417807738_3 0.11140867702196036 26 9812939 150 31 False
106721845357073544_0 0.6731182795698925 198 9711155 64 109 True
106721845357073544_1 0.4543010752688172 180 1618148 84 101 True
106721845357073544_2 0.3096774193548387 182 1671654 273 84 True
106721845357073544_3 0.5360215053763441 108 570743 210 52 True
106721929734263412_0 0.33619763694951665 35 4876531 290 334 False
106721929734263412_1 0.07357679914070892 34 4561285 194 244 False
106721929734263412_2 0.47636949516648763 144 3521571 329 135 True
106721929734263412_3 0.3308270676691729 98 9533276 231 302 True
106721951165321069_0 0.7337278106508875 70 6814094 177 54 True
106721951165321069_1 0.342119419042496 94 5231547 132 325 True
106721951165321069_2 0.10274341043571812 176 4205366 36 177 False
106721951165321069_3 0.5626681011296396 113 3434141 153 161 True
106721956786448786_0 0.6885422270037654 183 4029966 308 194 True
106721956786448786_1 0.5121032813340506 142 1977549 217 285 True
106721956786448786_2 0.01613770844540075 152 6823687 71 287 False
106721956786448786_3 0.6831629908552985 75 2760142 78 74 False
106721973533081384_0 0.1649705409748259 154 3392788 70 157 True
106721973533081384_1 0.659346545259775 111 9253285 290 138 False
106721973533081384_2 0.010712372790573112 154 5917112 231 196 False
106721973533081384_3 0.5324049276914836 90 7965394 180 288 True
106721973647966739_0 0.2362078200321371 87 7636201 15 65 False
106721973647966739_1 0.08355650776647028 130 3681003 72 121 True
106721973647966739_2 0.6154258168184252 160 3091281 324 252 True
106721973647966739_3 0.12640599892876273 157 8039353 169 62 True
106721987211138843_0 0.21692554900910552 17 6517441 181 307 False
106721987211138843_1 0.04231387252276379 64 5368763 119 61 False
106721987211138843_2 0.9780396357793251 92 8627930 110 220 False
106721987211138843_3 0.4209962506695233 66 5155513 261 146 True
106722048306613987_0 0.13756045137023107 133 9674037 155 128 True
106722048306613987_1 0.09081139172487909 123 9974074 361 364 False
106722048306613987_2 0.553465878559914 198 1990366 136 177 True
106722048306613987_3 0.7409994626544868 63 7992392 34 334 False
106722125027975007_0 0.3149437600428495 43 4054982 187 122 False
106722125027975007_1 0.4156400642742367 135 3270893 361 145 True
106722125027975007_2 0.17300482056775576 76 9258964 86 88 False
106722125027975007_3 0.6684520621317622 108 5456346 292 15 False
106731879481960764_0 0.963276836158192 9 3569986 39 107 False
106731879481960764_1 0.17984934086629 123 5742990 290 356 False
106731879481960764_2 0.699623352165725 185 1656497 300 140 False
106731879481960764_3 0.3427495291902072 14 2246076 284 245 False
106731933514466690_0 0.6348012889366272 159 6495078 118 22 True
106731933514466690_1 0.9634801288936627 60 8108184 326 163 False
106731933514466690_2 0.7443609022556391 55 6050228 116 67 True
106731933514466690_3 0.9511278195488722 55 7707661 193 249 False
106731979088771183_0 0.5420460632029994 75 1380865 255 258 True
106731979088771183_1 0.08462774504552759 136 6271502 144 321 True
106731979088771183_2 0.3727905731119443 9 921905 220 332 False
106731979088771183_3 0.8853776111408677 25 8297725 112 30 False
106731998784845153_0 0.8623460096411355 197 9869401 21 73 True
106731998784845153_1 0.7493304767005892 90 4988000 317 96 True
106731998784845153_2 0.15586502410283878 106 6500089 349 21 False
106731998784845153_3 0.27691483663631494 25 722705 30 88 False
106732036492886959_0 0.0947867298578199 7 704653 62 153 False
106732036492886959_1 0.31563981042654027 120 9594111 321 182 False
106732036492886959_2 0.8682464454976303 86 2737896 139 293 False
106732036492886959_3 0.5146919431279621 62 7054440 101 97 False
106732048797080672_0 0.10048361096184846 76 5165427 266 302 True
106732048797080672_1 0.3460505104782375 130 7404385 177 272 True
106732048797080672_2 0.09564750134336378 88 6200501 329 48 False
106732048797080672_3 0.43471252015045675 81 5287946 231 168 True
106732073693984492_0 0.8142589118198874 61 5740435 92 337 False
106732073693984492_1 0.9887429643527205 93 2825283 171 156 False
106732073693984492_2 0.4352720450281426 140 9183671 48 87 False
106732073693984492_3 0.5234521575984991 95 2925580 165 98 False
106732081698606957_0 0.5064585575888052 182 5674167 149 330 True
106732081698606957_1 0.8471474703982778 86 8206497 161 108 False
106732081698606957_2 0.5748116254036598 150 7691726 214 148 True
106732081698606957_3 0.9391819160387513 21 7617425 169 82 False
106732106332901884_0 0.6057846813069094 167 868410 79 84 True
106732106332901884_1 0.499196572040707 104 5704575 127 290 True
106732106332901884_2 0.20407070166041777 46 7087932 173 72 False
106732106332901884_3 0.6507766470273165 175 4108807 208 107 True
106741928632030326_0 0.4602577873254565 111 8537236 305 186 False
106741928632030326_1 0.08754027926960257 37 2028680 239 118 False
106741928632030326_2 0.949516648764769 200 7091890 140 257 True
106741928632030326_3 0.9634801288936627 44 2618494 216 53 False
106741981094530741_0 0.6223888591322978 177 3360745 66 99 True
106741981094530741_1 0.9282271023031602 194 3303595 356 349 True
106741981094530741_2 0.5441885377611141 25 4754999 196 216 False
106741981094530741_3 0.953401178361007 183 6958405 173 256 True
106742088383751273_0 0.40043057050592035 95 2433277 230 50 True
106742088383751273_1 0.5188374596340151 136 4324081 166 126 True
106742088383751273_2 0.005382131324004306 28 9714118 245 35 False
106742088383751273_3 0.9994617868675996 175 2509 290 42 False
106882455545655894_0 0.8325605358062854 159 5366072 134 140 True
106882455545655894_1 0.5574446161772282 145 9690395 73 294 True
106882455545655894_2 0.18547140649149924 154 6758459 176 187 True
106882455545655894_3 0.4502833590932509 102 1321663 12 64 False
106892439292617083_0 0.09309791332263243 128 4565090 122 34 True
106892439292617083_1 0.6383092562867844 29 4508058 269 291 False
106892439292617083_2 0.4954521134296415 161 1014951 209 285 True
106892439292617083_3 0.5147137506688069 181 214607 265 22 True
106892479367980001_0 0.3173621844410098 98 7284317 314 280 True
106892479367980001_1 0.9809376609994848 198 5791195 355 208 False
106892479367980001_2 0.46264811952601753 71 7642305 142 23 True
106892479367980001_3 0.3132405976300876 191 1314387 268 190 True
106922490447086178_0 0.4860335195530726 168 5729792 126 352 False
106922490447086178_1 0.39385474860335196 139 148978 304 207 False
106922490447086178_2 0.4655493482309125 95 3817061 344 195 False
106922490447086178_3 0.0186219739292365 133 8150955 191 169 False
106922496394954563_0 0.1334363730036064 111 3035570 215 151 True
106922496394954563_1 0.18856259659969088 158 8015693 48 220 True
106922496394954563_2 0.17671303451828954 58 873547 356 24 False
106922496394954563_3 0.8500772797527048 64 74800 235 92 False
107002059169200244_0 0.4117330462863294 34 9726948 214 194 False
107002059169200244_1 0.8283100107642627 44 8480809 254 241 False
107002059169200244_2 0.7804090419806243 199 9920030 349 127 True
107002059169200244_3 0.829924650161464 85 248330 132 65 True
107210711648187728_0 0.6698903932946486 179 5149579 84 276 False
107210711648187728_1 0.7279174725983236 85 5766729 292 123 False
107210711648187728_2 0.009026434558349452 57 8644690 216 16 False
107210711648187728_3 0.9226305609284333 26 9489276 270 307 False
107432393827899251_0 0.8132691278758695 61 6770066 337 295 True
107432393827899251_1 0.35420010700909577 139 1946656 83 45 True
107432393827899251_2 0.21722846441947566 130 3340223 80 6 False
107432393827899251_3 0.5917602996254682 115 3006649 244 51 True
107452442849043868_0 0.6254681647940075 70 7591609 120 97 True
107452442849043868_1 0.9673622257891921 170 8337052 323 177 True
107452442849043868_2 0.5949705724986624 81 2093812 253 340 True
107452442849043868_3 0.7790262172284644 160 7136149 330 202 True
107462429548554701_0 0.19315141787051898 119 174621 240 143 True
107462429548554701_1 0.12680577849117175 20 9274915 209 68 False
107462429548554701_2 0.9138576779026217 165 7740570 269 104 True
107462429548554701_3 0.5147137506688069 157 5575599 144 20 True
107492398860971932_0 0.31086142322097376 176 7638098 276 124 True
107492398860971932_1 0.1348314606741573 77 1482933 230 307 True
107492398860971932_2 0.03317281968967362 9 3094621 106 284 False
107492398860971932_3 0.6816479400749064 93 665460 136 347 False
107512000944537870_0 0.21746116764863418 47 8578332 61 106 True
107512000944537870_1 0.47348687734333156 51 6921080 90 178 False
107512000944537870_2 0.9780396357793251 146 8300382 122 269 False
107512000944537870_3 0.06695232994108195 165 8969849 184 46 True
107521996833387429_0 0.45741831815747186 70 9676630 212 156 True
107521996833387429_1 0.8248527048741296 6 667067 286 229 False
107521996833387429_2 0.44777718264595606 142 6806388 180 182 False
107521996833387429_3 0.2919121585431173 28 5171291 344 137 False
107522020591206035_0 0.6325656132833423 87 672411 292 102 False
107522020591206035_1 0.9908944831280129 22 8965438 352 192 False
107522020591206035_2 0.4343867166577397 199 7265659 280 265 True
107522020591206035_3 0.807177289769684 15 6802479 211 35 False
107522025593877508_0 0.3352972683449384 121 1196090 358 217 True
107522025593877508_1 0.22174611676486342 143 9834053 347 252 True
107522025593877508_2 0.1365827530798072 105 2737426 207 30 True
107522025593877508_3 0.8125334761649705 6 9726853 270 266 False
107531984276789267_0 0.5772811918063314 87 5977335 4 63 False
107531984276789267_1 0.276536312849162 70 8308117 214 203 True
107531984276789267_2 0.8482309124767226 39 8928570 72 346 False
107531984276789267_3 0.43575418994413406 25 1733133 274 107 False
107531996978093214_0 0.025709694697375468 58 976029 202 173 False
107531996978093214_1 0.19764327798607392 15 721472 307 274 False
107531996978093214_2 0.43867166577396893 178 9343496 179 13 False
107531996978093214_3 0.46384574183181576 34 4488152 185 66 False
107532031510143049_0 0.5179738562091504 132 6619940 80 350 False
107532031510143049_1 0.11655773420479303 122 1916253 134 294 True
107532031510143049_2 0.9226579520697168 174 2735914 328 282 False
107532031510143049_3 0.4923747276688453 179 9133640 290 234 True
107541205736995868_0 0.4492208490059108 147 3865029 184 269 True
107541205736995868_1 0.8731864588930682 169 6702379 39 237 True
107541205736995868_2 0.46050510478237505 137 2212341 278 86 True
107541205736995868_3 0.908113917248791 69 4321791 242 74 True
107542009127971697_0 0.2811997857525442 51 1367609 255 196 False
107542009127971697_1 0.712372790573112 95 6454835 8 19 False
107542009127971697_2 0.06748794858061061 182 9798638 302 289 True
107542009127971697_3 0.8484199250133905 178 9007809 306 166 True
107542027646080441_0 0.09159078735940011 96 571246 290 30 False
107542027646080441_1 0.04713444027852169 111 264675 36 248 True
107542027646080441_2 0.9957150508837708 96 6326348 61 20 False
107542027646080441_3 0.6550615961435458 114 7685011 328 3 False
107551991786966850_0 0.2662024638457418 86 6662048 325 263 False
107551991786966850_1 0.6823781467595073 63 449992 280 297 False
107551991786966850_2 0.9416175682913765 36 6814757 41 258 False
107551991786966850_3 0.888055704338511 152 9007481 95 116 True
107551997521713123_0 0.7943224424209963 58 1355845 111 358 False
107551997521713123_1 0.21906802356722013 164 437620 284 123 True
107551997521713123_2 0.19282271023031602 73 271912 103 277 True
107551997521713123_3 0.18800214247455813 118 1607722 30 54 True
107552020508055281_0 0.5950723085163364 143 7413874 295 73 True
107552020508055281_1 0.6014997321906802 146 670178 254 273 True
107552020508055281_2 0.32029994643813603 200 7334169 170 100 True
107552020508055281_3 0.6197107659346546 95 8766702 312 10 False
107552027738023375_0 0.46384574183181576 187 2875374 203 158 True
107552027738023375_1 0.5259775040171398 93 981402 206 353 True
107552027738023375_2 0.5929298339582217 144 3039858 89 192 True
107552027738023375_3 0.674879485806106 106 8882278 154 278 True
107562009816046041_0 0.3899303695768613 182 9567861 212 20 True
107562009816046041_1 0.20139260846277451 7 9034953 301 360 False
107562009816046041_2 0.19068023567220138 79 8800193 288 39 True
107562009816046041_3 0.9169791108730584 172 233423 8 134 True
107562013808295755_0 0.5811462238885913 75 311588 252 341 False
107562013808295755_1 0.7584359935725763 43 7290226 132 114 True
107562013808295755_2 0.29512587038028926 98 9989789 204 15 False
107562013808295755_3 0.06748794858061061 63 7611390 31 267 False
107571983675673123_0 0.5773968934118907 17 9411618 363 133 False
107571983675673123_1 0.28548473486877346 114 3167288 359 30 True
107571983675673123_2 0.7664702731655062 30 7476782 273 305 False
107571983675673123_3 0.6689876807712909 171 2589877 295 322 True
107571985011529675_0 0.8355650776647028 151 2369502 20 112 False
107571985011529675_1 0.24692019282271024 63 6082042 28 240 True
107571985011529675_2 0.950187466523835 145 3125666 302 109 True
107571985011529675_3 0.39314408141403323 3 1365359 81 96 False
107572026682792765_0 0.07177289769683985 151 1783240 140 325 True
107572026682792765_1 0.9437600428494911 190 6077094 327 176 True
107572026682792765_2 0.984467059453669 26 5283897 349 138 False
107572026682792765_3 0.323513658275308 153 2985642 195 237 True
107582032470845932_0 0.704248366013072 68 9001851 67 334 False
107582032470845932_1 0.8262527233115469 15 7101711 107 198 False
107582032470845932_2 0.7091503267973857 121 7268587 118 270 False
107582032470845932_3 0.8208061002178649 80 6680191 241 97 False
107592004796631727_0 0.5666845206213176 166 4624788 142 261 True
107592004796631727_1 0.5865024102838778 74 7293012 17 328 False
107592004796631727_2 0.7895018746652384 104 4935274 300 320 True
107592004796631727_3 0.547402249598286 0 1392525 257 290 False
107592009009979640_0 0.723085163363685 81 560397 20 186 False
107592009009979640_1 0.5211569362613819 58 1208959 302 60 False
107592009009979640_2 0.5806106052490627 144 4756115 73 335 True
107592009009979640_3 0.5891805034815212 98 6316427 245 269 False
107592009547409962_0 0.5463310123192288 31 3271477 121 276 False
107592009547409962_1 0.4268880557043385 171 5983493 74 279 True
107592009547409962_2 0.6020353508302089 109 6307040 264 132 True
107592009547409962_3 0.25870380289234063 70 3360796 205 29 False
107592012700390729_0 0.074487895716946 187 6898417 279 77 False
107592012700390729_1 0.7364990689013036 127 9218893 229 57 False
107592012700390729_2 0.09031657355679702 22 171739 324 354 False
107592012700390729_3 0.46089385474860334 97 8894710 11 228 False
107592029133355061_0 0.30958757364756295 125 5835101 13 3 False
107592029133355061_1 0.06909480449919657 200 8948220 59 201 True
107592029133355061_2 0.05731119442956615 133 9769190 238 16 False
107592029133355061_3 0.1146223888591323 51 8827302 277 205 False
107602003183749142_0 0.6084627745045528 190 478420 28 220 True
107602003183749142_1 0.20192822710230315 174 6824253 149 360 True
107602003183749142_2 0.17461167648634174 4 2097412 365 2 False
107602003183749142_3 0.8875200856989823 183 2744409 300 264 True
107612022229553228_0 0.06213176218532405 93 5347337 303 193 False
107612022229553228_1 0.7252276379217997 115 9630878 313 356 True
107612022229553228_2 0.5484734868773433 104 5900007 163 135 True
107612022229553228_3 0.46652383502945904 97 5146110 343 334 True
107612034541880481_0 0.18137254901960784 2 9894091 187 335 False
107612034541880481_1 0.9428104575163399 131 8228684 104 106 False
107612034541880481_2 0.9907407407407407 169 1421957 282 303 False
107612034541880481_3 0.10893246187363835 97 3951995 116 81 True
107621994927513505_0 0.6855918585966791 40 7655883 78 214 False
107621994927513505_1 0.4547402249598286 2 5944424 69 345 False
107621994927513505_2 0.7177289769683985 56 5393469 236 293 False
107621994927513505_3 0.022495982860203535 72 2008731 244 55 False
107622004799734074_0 0.22174611676486342 81 6891650 342 182 False
107622004799734074_1 0.7530798071772897 3 8195185 15 204 False
107622004799734074_2 0.6314943760042849 134 3005246 281 224 False
107622004799734074_3 0.46866630958757366 110 8402420 8 4 False
107622024943981380_0 0.4418853776111409 7 2939116 136 310 False
107622024943981380_1 0.3331547937868238 164 5761265 257 340 True
107622024943981380_2 0.2051419389394751 156 3563763 119 92 True
107622024943981380_3 0.23085163363685057 36 7799707 180 260 False
107631995052228499_0 0.6234600964113551 14 7997800 161 162 False
107631995052228499_1 0.9914301017675415 45 3286115 155 224 False
107631995052228499_2 0.9544724156400642 88 8254948 156 14 True
107631995052228499_3 0.39742903053026246 102 3084520 182 360 True
107632005074395667_0 0.8816282806641671 17 1772346 272 11 False
107632005074395667_1 0.6122121049812533 129 1363461 240 22 True
107632005074395667_2 0.9582217461167649 126 4493434 211 148 True
107632005074395667_3 0.8993036957686128 94 1965916 68 137 False
107632019840927130_0 0.5200856989823246 99 832437 218 342 True
107632019840927130_1 0.2512051419389395 189 8708003 38 256 False
107632019840927130_2 0.6373861810391002 64 9401893 63 136 False
107632019840927130_3 0.29137653990358864 65 3204029 141 244 True
107642024523667514_0 0.8639528655597215 153 3910313 211 149 True
107642024523667514_1 0.03481521156936261 101 4484671 180 100 False
107642024523667514_2 0.5543652919121586 193 9747917 334 309 True
107642024523667514_3 0.25870380289234063 136 1060162 41 72 False
107652007697478665_0 0.37171933583288697 145 4483950 343 290 True
107652007697478665_1 0.41885377611140867 135 8662375 207 158 True
107652007697478665_2 0.08891269416175683 31 5082576 330 299 False
107652007697478665_3 0.3197643277986074 9 3972156 347 159 False
107652016183182036_0 0.09908944831280128 180 4861058 341 34 False
107652016183182036_1 0.08355650776647028 28 8039143 292 157 False
107652016183182036_2 0.14515265131226568 18 3496847 47 133 False
107652016183182036_3 0.09373326191751473 109 2707763 316 206 False
107652019718119466_0 0.6732726298875201 109 1971993 59 326 False
107652019718119466_1 0.12158543117300483 63 654807 216 102 True
107652019718119466_2 0.920728441349759 79 8068247 121 14 True
107652019718119466_3 0.3920728441349759 134 8525718 111 110 True
107661203362870241_0 0.032240730789897906 58 2324341 213 268 False
107661203362870241_1 0.03707684040838259 101 2319574 142 91 False
107661203362870241_2 0.99892530897367 156 6742149 35 219 False
107661203362870241_3 0.20687802256851157 118 773067 321 20 True
107662006613682104_0 0.20407070166041777 144 4423206 285 52 True
107662006613682104_1 0.3294054633101232 98 5116545 148 261 True
107662006613682104_2 0.6202463845741831 76 9925353 105 81 True
107662006613682104_3 0.8462774504552758 13 6931026 266 116 False
107672000455347518_0 0.6925549009105517 158 7131748 25 339 False
107672000455347518_1 0.7905731119442957 160 7542327 38 12 True
107672000455347518_2 0.8639528655597215 144 3598278 265 102 True
107672000455347518_3 0.6052490626673809 7 2094119 305 248 False
107672034614154577_0 0.9275599128540305 157 4979666 198 133 False
107672034614154577_1 0.09041394335511982 17 4699933 335 24 False
107672034614154577_2 0.15250544662309368 102 7427836 150 95 True
107672034614154577_3 0.9607843137254902 53 6661396 224 346 False
107682031264603597_0 0.5495642701525054 99 2684946 243 334 True
107682031264603597_1 0.5021786492374728 169 4691402 52 275 True
107682031264603597_2 0.17647058823529413 14 166713 3 241 False
107682031264603597_3 0.05718954248366013 144 5999327 308 149 False
107721995819955873_0 0.7937868237814676 196 6317267 111 65 True
107721995819955873_1 0.3513658275307981 11 1906874 232 291 False
107721995819955873_2 0.7316550615961436 106 1399660 305 188 True
107721995819955873_3 0.727905731119443 70 1560122 194 70 True
107721996564908062_0 0.8596679164434923 119 7825785 289 204 True
107721996564908062_1 0.500803427959293 177 5639287 114 271 True
107721996564908062_2 0.31065881092662023 20 2211632 198 288 False
107721996564908062_3 0.2876272094268881 106 600694 147 279 True
107721997313120839_0 0.40278521692554903 146 7648180 299 292 True
107721997313120839_1 0.8012854847348688 112 283032 348 51 True
107721997313120839_2 0.10819496518478842 46 8533663 32 198 False
107721997313120839_3 0.662560257096947 198 796499 351 98 True
107722000990985131_0 0.9619710765934655 147 6322751 320 106 True
107722000990985131_1 0.19335832886984466 3 7048183 12 104 False
107722000990985131_2 0.2362078200321371 186 5046532 173 111 True
107722000990985131_3 0.8109266202463846 14 9420371 145 229 False
107722006985222782_0 0.6807712908409213 135 4500993 317 180 True
107722006985222782_1 0.31173004820567757 94 7679368 77 119 True
107722006985222782_2 0.3417246920192823 140 6306946 114 156 True
107722006985222782_3 0.049276914836636314 189 3430363 227 182 True
107722017041778488_0 0.7348687734333155 113 2126925 255 252 True
107722017041778488_1 0.026245313336904125 10 9278636 193 42 False
107722017041778488_2 0.7343331547937868 191 833204 133 280 True
107722017041778488_3 0.5591858596679165 139 5172709 139 360 True
107722025392079258_0 0.009105516871987145 196 2490962 75 307 False
107722025392079258_1 0.31280128548473485 61 415824 295 36 False
107722025392079258_2 0.1521156936261382 185 2393440 299 350 True
107722025392079258_3 0.6539903588644885 37 9211724 365 150 False
107731984621497288_0 0.12104981253347616 196 3021299 45 74 True
107731984621497288_1 0.44081414033208355 24 2021915 60 303 False
107731984621497288_2 0.3476164970540975 195 8366570 64 336 False
107731984621497288_3 0.14515265131226568 111 4485099 220 297 True
107731995681259091_0 0.7455811462238886 188 7579870 343 286 True
107731995681259091_1 0.7102303160149973 44 5815956 328 19 False
107731995681259091_2 0.8510980182110337 175 1675686 103 214 True
107731995681259091_3 0.934654525977504 5 2499370 203 87 False
107732007917726885_0 0.9068023567220139 9 9509767 10 37 False
107732007917726885_1 0.920728441349759 11 6969427 333 196 False
107732007917726885_2 0.15586502410283878 56 2200440 356 129 False
107732007917726885_3 0.339046598821639 94 9601901 59 106 False
107732013723615680_0 0.9068023567220139 50 4169715 292 137 False
107732013723615680_1 0.5077664702731655 11 6144627 132 345 False
107732013723615680_2 0.14783074450990893 166 1721436 230 255 True
107732013723615680_3 0.8130690948044992 21 1422112 344 179 False
107772391165469656_0 0.09749303621169916 171 3927489 305 231 False
107772391165469656_1 0.9117920148560817 14 2437365 309 51 False
107772391165469656_2 0.6350974930362117 34 1252908 347 224 False
107772391165469656_3 0.766016713091922 10 5606210 291 43 False
107790860206078719_0 0.892466194462331 2 5605532 274 147 False
107790860206078719_1 0.35930457179652286 104 9881538 16 307 False
107790860206078719_2 0.41339343206696716 184 8303693 14 141 False
107790860206078719_3 0.5183515775917579 136 1239830 187 216 False
107810860771562582_0 0.33090185676392575 181 8068792 239 254 True
107810860771562582_1 0.27984084880636606 195 7349054 118 348 True
107810860771562582_2 0.4005305039787798 141 1804641 356 180 False
107810860771562582_3 0.025198938992042442 7 8143648 218 242 False
107812389318557453_0 0.7217763509898342 83 9864183 329 304 True
107812389318557453_1 0.947565543071161 106 7607454 76 168 True
107812389318557453_2 0.879079721776351 141 9820865 117 319 False
107812389318557453_3 0.5553772070626003 53 1821376 224 201 False
107850878868381819_0 0.2041210560206053 141 3864716 146 356 False
107850878868381819_1 0.05859626529298133 119 981945 19 299 False
107850878868381819_2 0.7314874436574372 24 355912 76 205 False
107850878868381819_3 0.9311010946555055 123 8218687 80 84 False
107852389774610282_0 0.4333868378812199 21 407331 10 290 False
107852389774610282_1 0.1658640984483681 195 3658650 79 214 True
107852389774610282_2 0.6629213483146067 117 786587 145 269 True
107852389774610282_3 0.10593900481540931 172 5346333 276 238 True
107882390184989688_0 0.03745318352059925 60 8285982 336 92 False
107882390184989688_1 0.6265382557517389 174 2847973 177 234 True
107882390184989688_2 0.4933119315141787 183 8095399 199 175 True
107882390184989688_3 0.5286249331193151 52 6681677 308 195 False
107892461047280792_0 0.19732096857290057 147 9160304 97 106 True
107892461047280792_1 0.16331787738279238 17 1805594 16 37 False
107892461047280792_2 0.9958784131890778 134 737610 78 261 False
107892461047280792_3 0.3498196805770222 188 9379538 260 190 True
107902401514627988_0 0.22953451043338685 188 4316423 123 237 True
107902401514627988_1 0.003745318352059925 44 3611148 197 294 False
107902401514627988_2 0.7736757624398074 73 2466111 74 17 False
107902401514627988_3 0.5912252541466024 4 510612 36 136 False
