id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
106702085760229598_10 0.5 183 21000 20 306 True
106702085760229598_11 0.5 181 21000 20 348 True
106702120908289984_8 0.49973219068023567 180 21000 20 346 False
106702120908289984_9 0.49973219068023567 29 21000 20 106 False
106702120908289984_10 0.49973219068023567 146 21000 20 340 False
106702120908289984_11 0.49973219068023567 71 21000 20 306 False
106711839880180293_8 0.5 58 21000 20 29 False
106711839880180293_9 0.5 75 21000 20 113 False
106711839880180293_10 0.5 126 21000 20 355 True
106711839880180293_11 0.5 60 21000 20 318 False
106711870863669364_8 0.5 37 21000 20 75 False
106711870863669364_9 0.5 167 21000 20 243 False
106711870863669364_10 0.5 188 21000 20 169 False
106711870863669364_11 0.5 78 21000 20 152 False
106711954760004623_8 0.49973103819257664 196 21000 20 212 True
106711954760004623_9 0.49973103819257664 117 21000 20 330 True
106711954760004623_10 0.49973103819257664 168 21000 20 297 True
106711954760004623_11 0.49973103819257664 188 21000 20 281 True
106711987607419067_8 0.49973219068023567 76 21000 20 151 False
106711987607419067_9 0.49973219068023567 99 21000 20 24 False
106711987607419067_10 0.49973219068023567 70 21000 20 291 False
106711987607419067_11 0.49973219068023567 147 21000 20 64 False
106711996777298930_8 0.49973219068023567 47 21000 20 280 False
106711996777298930_9 0.49973219068023567 56 21000 20 37 False
106711996777298930_10 0.49973219068023567 2 21000 20 226 False
106711996777298930_11 0.49973219068023567 3 21000 20 300 False
106712049333894428_8 0.4997313272434175 27 21000 20 25 False
106712049333894428_9 0.4997313272434175 68 21000 20 33 False
106712049333894428_10 0.4997313272434175 19 21000 20 2 False
106712049333894428_11 0.4997313272434175 54 21000 20 289 False
106712050147130404_8 0.4997313272434175 184 21000 20 5 False
106712050147130404_9 0.4997313272434175 41 21000 20 114 False
106712050147130404_10 0.4997313272434175 19 21000 20 336 False
106712050147130404_11 0.4997313272434175 56 21000 20 304 False
106712081709602610_8 0.5 194 21000 20 303 True
106712081709602610_9 0.5 69 21000 20 340 False
106712081709602610_10 0.5 82 21000 20 303 False
106712081709602610_11 0.5 50 21000 20 136 False
106712086062535314_8 0.5 77 21000 20 256 False
106712086062535314_9 0.5 77 21000 20 311 False
106712086062535314_10 0.5 139 21000 20 75 False
106712086062535314_11 0.5 135 21000 20 162 False
106712095825776487_8 0.5 132 21000 20 5 False
106712095825776487_9 0.5 15 21000 20 101 False
106712095825776487_10 0.5 12 21000 20 2 False
106712095825776487_11 0.5 78 21000 20 287 False
106712106417807738_8 0.49973219068023567 195 21000 20 2 False
106712106417807738_9 0.49973219068023567 74 21000 20 154 False
106712106417807738_10 0.49973219068023567 150 21000 20 318 True
106712106417807738_11 0.49973219068023567 176 21000 20 103 False
106721845357073544_8 0.5 77 21000 20 328 False
106721845357073544_9 0.5 25 21000 20 38 False
106721845357073544_10 0.5 112 21000 20 93 True
106721845357073544_11 0.5 184 21000 20 319 True
106721929734263412_8 0.5 80 21000 20 39 False
106721929734263412_9 0.5 21 21000 20 162 False
106721929734263412_10 0.5 68 21000 20 245 False
106721929734263412_11 0.5 76 21000 20 191 False
106721951165321069_8 0.49973103819257664 147 21000 20 364 True
106721951165321069_9 0.49973103819257664 75 21000 20 362 False
106721951165321069_10 0.49973103819257664 101 21000 20 336 True
106721951165321069_11 0.49973103819257664 78 21000 20 116 False
106721956786448786_8 0.49973103819257664 185 21000 20 79 True
106721956786448786_9 0.49973103819257664 54 21000 20 345 False
106721956786448786_10 0.49973103819257664 160 21000 20 249 True
106721956786448786_11 0.49973103819257664 2 21000 20 29 False
106721973533081384_8 0.49973219068023567 33 21000 20 51 False
106721973533081384_9 0.49973219068023567 98 21000 20 208 True
106721973533081384_10 0.49973219068023567 69 21000 20 331 False
106721973533081384_11 0.49973219068023567 5 21000 20 362 False
106721973647966739_8 0.49973219068023567 146 21000 20 231 True
106721973647966739_9 0.49973219068023567 76 21000 20 87 False
106721973647966739_10 0.49973219068023567 48 21000 20 351 False
106721973647966739_11 0.49973219068023567 190 21000 20 159 True
106721987211138843_8 0.49973219068023567 137 21000 20 223 True
106721987211138843_9 0.49973219068023567 115 21000 20 22 False
106721987211138843_10 0.49973219068023567 143 21000 20 17 False
106721987211138843_11 0.49973219068023567 194 21000 20 11 False
106722048306613987_8 0.4997313272434175 131 21000 20 124 True
106722048306613987_9 0.4997313272434175 185 21000 20 49 True
106722048306613987_10 0.4997313272434175 184 21000 20 217 True
106722048306613987_11 0.4997313272434175 113 21000 20 279 True
106722125027975007_8 0.49973219068023567 9 21000 20 151 False
106722125027975007_9 0.49973219068023567 91 21000 20 325 True
106722125027975007_10 0.49973219068023567 52 21000 20 4 False
106722125027975007_11 0.49973219068023567 142 21000 20 9 False
106731879481960764_8 0.5 77 21000 20 163 False
106731879481960764_9 0.5 166 21000 20 143 False
106731879481960764_10 0.5 170 21000 20 336 False
106731879481960764_11 0.5 197 21000 20 252 False
106731933514466690_8 0.5 186 21000 20 137 False
106731933514466690_9 0.5 110 21000 20 12 False
106731933514466690_10 0.5 103 21000 20 276 False
106731933514466690_11 0.5 160 21000 20 80 False
106731979088771183_8 0.49973219068023567 153 21000 20 267 False
106731979088771183_9 0.49973219068023567 36 21000 20 212 False
106731979088771183_10 0.49973219068023567 120 21000 20 52 False
106731979088771183_11 0.49973219068023567 139 21000 20 47 False
106731998784845153_8 0.49973219068023567 170 21000 20 213 True
106731998784845153_9 0.49973219068023567 171 21000 20 142 True
106731998784845153_10 0.49973219068023567 139 21000 20 168 True
106731998784845153_11 0.49973219068023567 97 21000 20 243 False
106732036492886959_8 0.4995260663507109 101 21000 20 276 False
106732036492886959_9 0.4995260663507109 121 21000 20 361 False
106732036492886959_10 0.4995260663507109 67 21000 20 344 False
106732036492886959_11 0.4995260663507109 122 21000 20 263 False
106732048797080672_8 0.4997313272434175 101 21000 20 63 False
106732048797080672_9 0.4997313272434175 100 21000 20 169 False
106732048797080672_10 0.4997313272434175 15 21000 20 257 False
106732048797080672_11 0.4997313272434175 54 21000 20 181 False
106732073693984492_8 0.5 78 21000 20 280 False
106732073693984492_9 0.5 94 21000 20 230 False
106732073693984492_10 0.5 71 21000 20 66 False
106732073693984492_11 0.5 32 21000 20 361 False
106732081698606957_8 0.5 157 21000 20 13 False
106732081698606957_9 0.5 5 21000 20 209 False
106732081698606957_10 0.5 98 21000 20 332 True
106732081698606957_11 0.5 134 21000 20 52 False
106732106332901884_8 0.49973219068023567 9 21000 20 119 False
106732106332901884_9 0.49973219068023567 123 21000 20 334 False
106732106332901884_10 0.49973219068023567 156 21000 20 200 False
106732106332901884_11 0.49973219068023567 79 21000 20 237 False
106741928632030326_8 0.5 104 21000 20 97 False
106741928632030326_9 0.5 38 21000 20 50 False
106741928632030326_10 0.5 39 21000 20 50 False
106741928632030326_11 0.5 15 21000 20 312 False
106741981094530741_8 0.49973219068023567 121 21000 20 127 False
106741981094530741_9 0.49973219068023567 193 21000 20 360 True
106741981094530741_10 0.49973219068023567 148 21000 20 114 False
106741981094530741_11 0.49973219068023567 189 21000 20 106 False
106742088383751273_8 0.5 57 21000 20 267 False
106742088383751273_9 0.5 147 21000 20 194 True
106742088383751273_10 0.5 156 21000 20 28 False
106742088383751273_11 0.5 189 21000 20 311 True
106882455545655894_8 0.49974240082431737 198 21000 20 133 True
106882455545655894_9 0.49974240082431737 189 21000 20 232 True
106882455545655894_10 0.49974240082431737 92 21000 20 308 True
106882455545655894_11 0.49974240082431737 24 21000 20 222 False
106892439292617083_8 0.49973247726056713 83 21000 20 239 True
106892439292617083_9 0.49973247726056713 162 21000 20 264 True
106892439292617083_10 0.49973247726056713 178 21000 20 330 True
106892439292617083_11 0.49973247726056713 20 21000 20 328 False
106892479367980001_8 0.49974240082431737 123 21000 20 78 True
106892479367980001_9 0.49974240082431737 168 21000 20 126 True
106892479367980001_10 0.49974240082431737 195 21000 20 249 True
106892479367980001_11 0.49974240082431737 163 21000 20 158 True
106922490447086178_8 0.5 173 21000 20 260 False
106922490447086178_9 0.5 64 21000 20 284 False
106922490447086178_10 0.5 52 21000 20 331 False
106922490447086178_11 0.5 193 21000 20 101 True
106922496394954563_8 0.49974240082431737 66 21000 20 105 False
106922496394954563_9 0.49974240082431737 65 21000 20 97 False
106922496394954563_10 0.49974240082431737 78 21000 20 206 False
106922496394954563_11 0.49974240082431737 145 21000 20 328 True
107002059169200244_8 0.5 136 21000 20 189 True
107002059169200244_9 0.5 112 21000 20 95 False
107002059169200244_10 0.5 105 21000 20 240 False
107002059169200244_11 0.5 88 21000 20 235 False
107210711648187728_8 0.4996776273372018 105 21000 20 361 False
107210711648187728_9 0.4996776273372018 197 21000 20 285 False
107210711648187728_10 0.4996776273372018 156 21000 20 130 False
107210711648187728_11 0.4996776273372018 169 21000 20 29 False
107432393827899251_8 0.49973247726056713 81 21000 20 70 True
107432393827899251_9 0.49973247726056713 47 21000 20 247 True
107432393827899251_10 0.49973247726056713 33 21000 20 327 False
107432393827899251_11 0.49973247726056713 191 21000 20 97 True
107452442849043868_8 0.49973247726056713 180 21000 20 318 True
107452442849043868_9 0.49973247726056713 41 21000 20 353 False
107452442849043868_10 0.49973247726056713 30 21000 20 288 False
107452442849043868_11 0.49973247726056713 7 21000 20 247 False
107462429548554701_8 0.49973247726056713 140 21000 20 292 True
107462429548554701_9 0.49973247726056713 75 21000 20 22 True
107462429548554701_10 0.49973247726056713 192 21000 20 128 True
107462429548554701_11 0.49973247726056713 40 21000 20 122 False
107492398860971932_8 0.49973247726056713 188 21000 20 332 True
107492398860971932_9 0.49973247726056713 70 21000 20 126 True
107492398860971932_10 0.49973247726056713 137 21000 20 31 True
107492398860971932_11 0.49973247726056713 151 21000 20 152 True
107512000944537870_8 0.49973219068023567 155 21000 20 96 True
107512000944537870_9 0.49973219068023567 112 21000 20 201 True
107512000944537870_10 0.49973219068023567 127 21000 20 100 False
107512000944537870_11 0.49973219068023567 168 21000 20 16 False
107521996833387429_8 0.49973219068023567 68 21000 20 349 True
107521996833387429_9 0.49973219068023567 96 21000 20 75 False
107521996833387429_10 0.49973219068023567 195 21000 20 14 False
107521996833387429_11 0.49973219068023567 130 21000 20 13 False
107522020591206035_8 0.49973219068023567 119 21000 20 121 False
107522020591206035_9 0.49973219068023567 58 21000 20 57 False
107522020591206035_10 0.49973219068023567 79 21000 20 321 False
107522020591206035_11 0.49973219068023567 88 21000 20 143 False
107522025593877508_8 0.49973219068023567 107 21000 20 102 False
107522025593877508_9 0.49973219068023567 20 21000 20 275 False
107522025593877508_10 0.49973219068023567 100 21000 20 360 False
107522025593877508_11 0.49973219068023567 186 21000 20 190 True
107531984276789267_8 0.5 52 21000 20 190 False
107531984276789267_9 0.5 41 21000 20 60 False
107531984276789267_10 0.5 62 21000 20 107 False
107531984276789267_11 0.5 136 21000 20 286 False
107531996978093214_8 0.49973219068023567 141 21000 20 180 True
107531996978093214_9 0.49973219068023567 4 21000 20 82 False
107531996978093214_10 0.49973219068023567 186 21000 20 159 True
107531996978093214_11 0.49973219068023567 53 21000 20 260 False
107532031510143049_8 0.5 196 21000 20 75 False
107532031510143049_9 0.5 53 21000 20 2 False
107532031510143049_10 0.5 96 21000 20 237 False
107532031510143049_11 0.5 167 21000 20 178 False
107541205736995868_8 0.4997313272434175 108 21000 20 172 True
107541205736995868_9 0.4997313272434175 6 21000 20 259 False
107541205736995868_10 0.4997313272434175 162 21000 20 122 True
107541205736995868_11 0.4997313272434175 45 21000 20 122 False
107542009127971697_8 0.49973219068023567 170 21000 20 171 True
107542009127971697_9 0.49973219068023567 118 21000 20 105 True
107542009127971697_10 0.49973219068023567 66 21000 20 19 False
107542009127971697_11 0.49973219068023567 179 21000 20 343 True
107542027646080441_8 0.49973219068023567 190 21000 20 359 True
107542027646080441_9 0.49973219068023567 61 21000 20 289 False
107542027646080441_10 0.49973219068023567 45 21000 20 277 False
107542027646080441_11 0.49973219068023567 101 21000 20 278 False
107551991786966850_8 0.49973219068023567 78 21000 20 143 False
107551991786966850_9 0.49973219068023567 187 21000 20 62 True
107551991786966850_10 0.49973219068023567 104 21000 20 162 False
107551991786966850_11 0.49973219068023567 158 21000 20 115 False
107551997521713123_8 0.49973219068023567 104 21000 20 322 True
107551997521713123_9 0.49973219068023567 2 21000 20 201 False
107551997521713123_10 0.49973219068023567 122 21000 20 80 False
107551997521713123_11 0.49973219068023567 0 21000 20 292 False
107552020508055281_8 0.49973219068023567 35 21000 20 11 False
107552020508055281_9 0.49973219068023567 160 21000 20 118 True
107552020508055281_10 0.49973219068023567 165 21000 20 242 True
107552020508055281_11 0.49973219068023567 24 21000 20 227 False
107552027738023375_8 0.49973219068023567 184 21000 20 14 True
107552027738023375_9 0.49973219068023567 135 21000 20 232 True
107552027738023375_10 0.49973219068023567 153 21000 20 293 True
107552027738023375_11 0.49973219068023567 76 21000 20 337 True
107562009816046041_8 0.49973219068023567 65 21000 20 113 False
107562009816046041_9 0.49973219068023567 76 21000 20 267 False
107562009816046041_10 0.49973219068023567 16 21000 20 17 False
107562009816046041_11 0.49973219068023567 135 21000 20 204 False
107562013808295755_8 0.49973219068023567 143 21000 20 40 False
107562013808295755_9 0.49973219068023567 47 21000 20 258 False
107562013808295755_10 0.49973219068023567 53 21000 20 107 False
107562013808295755_11 0.49973219068023567 57 21000 20 194 False
107571983675673123_8 0.49973219068023567 160 21000 20 149 False
107571983675673123_9 0.49973219068023567 59 21000 20 273 False
107571983675673123_10 0.49973219068023567 65 21000 20 331 False
107571983675673123_11 0.49973219068023567 74 21000 20 270 False
107571985011529675_8 0.49973219068023567 200 21000 20 58 True
107571985011529675_9 0.49973219068023567 160 21000 20 107 True
107571985011529675_10 0.49973219068023567 141 21000 20 355 True
107571985011529675_11 0.49973219068023567 96 21000 20 142 False
107572026682792765_8 0.49973219068023567 140 21000 20 21 False
107572026682792765_9 0.49973219068023567 194 21000 20 291 True
107572026682792765_10 0.49973219068023567 58 21000 20 78 False
107572026682792765_11 0.49973219068023567 183 21000 20 80 False
107582032470845932_8 0.5 192 21000 20 234 False
107582032470845932_9 0.5 117 21000 20 193 False
107582032470845932_10 0.5 38 21000 20 210 False
107582032470845932_11 0.5 42 21000 20 346 False
107592004796631727_8 0.49973219068023567 112 21000 20 275 False
107592004796631727_9 0.49973219068023567 137 21000 20 351 True
107592004796631727_10 0.49973219068023567 197 21000 20 26 False
107592004796631727_11 0.49973219068023567 132 21000 20 350 True
107592009009979640_8 0.49973219068023567 7 21000 20 132 False
107592009009979640_9 0.49973219068023567 93 21000 20 104 False
107592009009979640_10 0.49973219068023567 67 21000 20 118 False
107592009009979640_11 0.49973219068023567 160 21000 20 228 True
107592009547409962_8 0.49973219068023567 182 21000 20 162 False
107592009547409962_9 0.49973219068023567 193 21000 20 33 False
107592009547409962_10 0.49973219068023567 189 21000 20 107 False
107592009547409962_11 0.49973219068023567 148 21000 20 190 False
107592012700390729_8 0.5 15 21000 20 41 False
107592012700390729_9 0.5 131 21000 20 185 False
107592012700390729_10 0.5 40 21000 20 27 False
107592012700390729_11 0.5 92 21000 20 35 False
107592029133355061_8 0.49973219068023567 90 21000 20 85 True
107592029133355061_9 0.49973219068023567 144 21000 20 183 True
107592029133355061_10 0.49973219068023567 106 21000 20 240 True
107592029133355061_11 0.49973219068023567 119 21000 20 308 True
107602003183749142_8 0.49973219068023567 37 21000 20 69 True
107602003183749142_9 0.49973219068023567 190 21000 20 152 True
107602003183749142_10 0.49973219068023567 96 21000 20 217 False
107602003183749142_11 0.49973219068023567 156 21000 20 55 True
107612022229553228_8 0.49973219068023567 120 21000 20 241 False
107612022229553228_9 0.49973219068023567 168 21000 20 101 False
107612022229553228_10 0.49973219068023567 66 21000 20 15 False
107612022229553228_11 0.49973219068023567 42 21000 20 339 False
107612034541880481_8 0.5 28 21000 20 127 False
107612034541880481_9 0.5 158 21000 20 45 False
107612034541880481_10 0.5 171 21000 20 186 False
107612034541880481_11 0.5 44 21000 20 221 False
107621994927513505_8 0.49973219068023567 14 21000 20 217 False
107621994927513505_9 0.49973219068023567 76 21000 20 363 False
107621994927513505_10 0.49973219068023567 103 21000 20 181 False
107621994927513505_11 0.49973219068023567 187 21000 20 250 True
107622004799734074_8 0.49973219068023567 147 21000 20 122 False
107622004799734074_9 0.49973219068023567 134 21000 20 279 True
107622004799734074_10 0.49973219068023567 57 21000 20 295 False
107622004799734074_11 0.49973219068023567 42 21000 20 23 False
107622024943981380_8 0.49973219068023567 22 21000 20 309 False
107622024943981380_9 0.49973219068023567 95 21000 20 5 False
107622024943981380_10 0.49973219068023567 163 21000 20 79 True
107622024943981380_11 0.49973219068023567 114 21000 20 213 True
107631995052228499_8 0.49973219068023567 99 21000 20 364 True
107631995052228499_9 0.49973219068023567 197 21000 20 232 True
107631995052228499_10 0.49973219068023567 67 21000 20 65 False
107631995052228499_11 0.49973219068023567 87 21000 20 152 False
107632005074395667_8 0.49973219068023567 85 21000 20 207 True
107632005074395667_9 0.49973219068023567 172 21000 20 227 True
107632005074395667_10 0.49973219068023567 98 21000 20 257 True
107632005074395667_11 0.49973219068023567 77 21000 20 347 True
107632019840927130_8 0.49973219068023567 120 21000 20 44 False
107632019840927130_9 0.49973219068023567 11 21000 20 317 False
107632019840927130_10 0.49973219068023567 110 21000 20 246 True
107632019840927130_11 0.49973219068023567 40 21000 20 135 False
107642024523667514_8 0.49973219068023567 13 21000 20 311 False
107642024523667514_9 0.49973219068023567 97 21000 20 201 False
107642024523667514_10 0.49973219068023567 200 21000 20 253 True
107642024523667514_11 0.49973219068023567 145 21000 20 295 False
107652007697478665_8 0.49973219068023567 82 21000 20 100 False
107652007697478665_9 0.49973219068023567 176 21000 20 324 False
107652007697478665_10 0.49973219068023567 126 21000 20 259 False
107652007697478665_11 0.49973219068023567 73 21000 20 208 False
107652016183182036_8 0.49973219068023567 165 21000 20 204 True
107652016183182036_9 0.49973219068023567 160 21000 20 255 True
107652016183182036_10 0.49973219068023567 28 21000 20 188 False
107652016183182036_11 0.49973219068023567 189 21000 20 294 True
107652019718119466_8 0.49973219068023567 91 21000 20 227 True
107652019718119466_9 0.49973219068023567 45 21000 20 45 False
107652019718119466_10 0.49973219068023567 173 21000 20 241 True
107652019718119466_11 0.49973219068023567 194 21000 20 8 False
107661203362870241_8 0.4997313272434175 110 21000 20 107 True
107661203362870241_9 0.4997313272434175 101 21000 20 346 True
107661203362870241_10 0.4997313272434175 6 21000 20 37 False
107661203362870241_11 0.4997313272434175 45 21000 20 63 False
107662006613682104_8 0.49973219068023567 116 21000 20 262 False
107662006613682104_9 0.49973219068023567 107 21000 20 230 False
107662006613682104_10 0.49973219068023567 126 21000 20 269 True
107662006613682104_11 0.49973219068023567 16 21000 20 324 False
107672000455347518_8 0.49973219068023567 86 21000 20 317 False
107672000455347518_9 0.49973219068023567 118 21000 20 174 False
107672000455347518_10 0.49973219068023567 161 21000 20 359 True
107672000455347518_11 0.49973219068023567 122 21000 20 61 False
107672034614154577_8 0.5 136 21000 20 178 False
107672034614154577_9 0.5 8 21000 20 254 False
107672034614154577_10 0.5 117 21000 20 264 False
107672034614154577_11 0.5 11 21000 20 98 False
107682031264603597_8 0.5 23 21000 20 30 False
107682031264603597_9 0.5 142 21000 20 349 False
107682031264603597_10 0.5 136 21000 20 362 False
107682031264603597_11 0.5 128 21000 20 288 False
107721995819955873_8 0.49973219068023567 34 21000 20 106 False
107721995819955873_9 0.49973219068023567 121 21000 20 214 False
107721995819955873_10 0.49973219068023567 188 21000 20 61 False
107721995819955873_11 0.49973219068023567 87 21000 20 187 False
107721996564908062_8 0.49973219068023567 176 21000 20 152 True
107721996564908062_9 0.49973219068023567 171 21000 20 245 True
107721996564908062_10 0.49973219068023567 154 21000 20 129 True
107721996564908062_11 0.49973219068023567 95 21000 20 295 False
107721997313120839_8 0.49973219068023567 197 21000 20 16 False
107721997313120839_9 0.49973219068023567 133 21000 20 16 False
107721997313120839_10 0.49973219068023567 52 21000 20 325 False
107721997313120839_11 0.49973219068023567 166 21000 20 315 True
107722000990985131_8 0.49973219068023567 108 21000 20 90 False
107722000990985131_9 0.49973219068023567 106 21000 20 200 False
107722000990985131_10 0.49973219068023567 35 21000 20 361 False
107722000990985131_11 0.49973219068023567 97 21000 20 360 False
107722006985222782_8 0.49973219068023567 183 21000 20 358 True
107722006985222782_9 0.49973219068023567 132 21000 20 34 False
107722006985222782_10 0.49973219068023567 96 21000 20 221 False
107722006985222782_11 0.49973219068023567 143 21000 20 302 False
107722017041778488_8 0.49973219068023567 186 21000 20 215 True
107722017041778488_9 0.49973219068023567 146 21000 20 5 False
107722017041778488_10 0.49973219068023567 100 21000 20 182 False
107722017041778488_11 0.49973219068023567 156 21000 20 117 True
107722025392079258_8 0.49973219068023567 39 21000 20 155 False
107722025392079258_9 0.49973219068023567 117 21000 20 322 False
107722025392079258_10 0.49973219068023567 142 21000 20 14 False
107722025392079258_11 0.49973219068023567 86 21000 20 147 False
107731984621497288_8 0.49973219068023567 12 21000 20 220 False
107731984621497288_9 0.49973219068023567 74 21000 20 50 False
107731984621497288_10 0.49973219068023567 28 21000 20 302 False
107731984621497288_11 0.49973219068023567 186 21000 20 262 True
107731995681259091_8 0.49973219068023567 101 21000 20 46 False
107731995681259091_9 0.49973219068023567 60 21000 20 340 False
107731995681259091_10 0.49973219068023567 195 21000 20 116 False
107731995681259091_11 0.49973219068023567 70 21000 20 332 False
107732007917726885_8 0.49973219068023567 50 21000 20 364 False
107732007917726885_9 0.49973219068023567 180 21000 20 88 False
107732007917726885_10 0.49973219068023567 184 21000 20 233 True
107732007917726885_11 0.49973219068023567 153 21000 20 356 True
107732013723615680_8 0.49973219068023567 87 21000 20 134 False
107732013723615680_9 0.49973219068023567 45 21000 20 85 False
107732013723615680_10 0.49973219068023567 184 21000 20 299 True
107732013723615680_11 0.49973219068023567 155 21000 20 320 True
107772391165469656_8 0.49953574744661094 151 21000 20 128 True
107772391165469656_9 0.49953574744661094 107 21000 20 132 True
107772391165469656_10 0.49953574744661094 122 21000 20 56 True
107772391165469656_11 0.49953574744661094 181 21000 20 200 True
107790860206078719_8 0.4996780424983902 196 21000 20 199 False
107790860206078719_9 0.4996780424983902 28 21000 20 227 False
107790860206078719_10 0.4996780424983902 126 21000 20 144 False
107790860206078719_11 0.4996780424983902 27 21000 20 108 False
107810860771562582_8 0.5 4 21000 20 163 False
107810860771562582_9 0.5 12 21000 20 29 False
107810860771562582_10 0.5 46 21000 20 363 False
107810860771562582_11 0.5 97 21000 20 27 False
107812389318557453_8 0.49973247726056713 0 21000 20 153 False
107812389318557453_9 0.49973247726056713 90 21000 20 279 True
107812389318557453_10 0.49973247726056713 128 21000 20 346 True
107812389318557453_11 0.49973247726056713 78 21000 20 281 True
107850878868381819_8 0.4996780424983902 126 21000 20 141 False
107850878868381819_9 0.4996780424983902 42 21000 20 152 False
107850878868381819_10 0.4996780424983902 88 21000 20 205 False
107850878868381819_11 0.4996780424983902 31 21000 20 147 False
107852389774610282_8 0.49973247726056713 190 21000 20 30 True
107852389774610282_9 0.49973247726056713 172 21000 20 62 True
107852389774610282_10 0.49973247726056713 114 21000 20 51 True
107852389774610282_11 0.49973247726056713 42 21000 20 295 False
107882390184989688_8 0.49973247726056713 154 21000 20 162 True
107882390184989688_9 0.49973247726056713 82 21000 20 229 True
107882390184989688_10 0.49973247726056713 184 21000 20 336 True
107882390184989688_11 0.49973247726056713 159 21000 20 151 True
107892461047280792_8 0.49974240082431737 116 21000 20 258 True
107892461047280792_9 0.49974240082431737 194 21000 20 287 True
107892461047280792_10 0.49974240082431737 160 21000 20 219 True
107892461047280792_11 0.49974240082431737 58 21000 20 300 True
107902401514627988_8 0.49973247726056713 95 21000 20 178 True
107902401514627988_9 0.49973247726056713 182 21000 20 110 True
107902401514627988_10 0.49973247726056713 162 21000 20 259 True
107902401514627988_11 0.49973247726056713 88 21000 20 203 True
107912396400100978_8 0.49973247726056713 15 21000 20 110 False
107912396400100978_9 0.49973247726056713 20 21000 20 109 False
107912396400100978_10 0.49973247726056713 79 21000 20 357 False
107912396400100978_11 0.49973247726056713 116 21000 20 29 True
107912424353686362_8 0.49973247726056713 90 21000 20 321 True
107912424353686362_9 0.49973247726056713 87 21000 20 18 True
107912424353686362_10 0.49973247726056713 168 21000 20 193 True
107912424353686362_11 0.49973247726056713 132 21000 20 346 True
107912442115239434_8 0.49973247726056713 83 21000 20 144 True
107912442115239434_9 0.49973247726056713 15 21000 20 348 False
107912442115239434_10 0.49973247726056713 171 21000 20 213 True
107912442115239434_11 0.49973247726056713 170 21000 20 127 True
107932390023147899_8 0.49973247726056713 15 21000 20 104 False
107932390023147899_9 0.49973247726056713 83 21000 20 162 True
107932390023147899_10 0.49973247726056713 168 21000 20 83 True
107932390023147899_11 0.49973247726056713 176 21000 20 72 True
107932429752144486_8 0.49973247726056713 121 21000 20 35 True
107932429752144486_9 0.49973247726056713 104 21000 20 112 True
107932429752144486_10 0.49973247726056713 106 21000 20 310 True
107932429752144486_11 0.49973247726056713 189 21000 20 347 True
107932430763868913_8 0.49973247726056713 166 21000 20 183 True
107932430763868913_9 0.49973247726056713 91 21000 20 357 True
107932430763868913_10 0.49973247726056713 124 21000 20 294 True
107932430763868913_11 0.49973247726056713 17 21000 20 121 False
107942429280937202_8 0.49973247726056713 118 21000 20 272 True
107942429280937202_9 0.49973247726056713 19 21000 20 124 True
107942429280937202_10 0.49973247726056713 111 21000 20 229 True
107942429280937202_11 0.49973247726056713 194 21000 20 159 True
107952426479290616_8 0.49973247726056713 183 21000 20 49 True
107952426479290616_9 0.49973247726056713 1 21000 20 279 False
107952426479290616_10 0.49973247726056713 11 21000 20 107 False
107952426479290616_11 0.49973247726056713 118 21000 20 304 True
107952429441689079_8 0.49973247726056713 84 21000 20 297 True
107952429441689079_9 0.49973247726056713 156 21000 20 168 True
107952429441689079_10 0.49973247726056713 148 21000 20 296 True
107952429441689079_11 0.49973247726056713 163 21000 20 284 True
107952435423055026_8 0.49973247726056713 21 21000 20 38 False
107952435423055026_9 0.49973247726056713 184 21000 20 321 True
107952435423055026_10 0.49973247726056713 61 21000 20 163 True
107952435423055026_11 0.49973247726056713 35 21000 20 188 False
107962435832082551_8 0.49973247726056713 91 21000 20 293 True
107962435832082551_9 0.49973247726056713 32 21000 20 253 False
107962435832082551_10 0.49973247726056713 21 21000 20 12 False
107962435832082551_11 0.49973247726056713 61 21000 20 108 False
107972391121044279_8 0.49953574744661094 26 21000 20 327 False
107972391121044279_9 0.49953574744661094 126 21000 20 116 False
107972391121044279_10 0.49953574744661094 124 21000 20 127 False
107972391121044279_11 0.49953574744661094 183 21000 20 164 False
107972424462198224_8 0.49973247726056713 33 21000 20 51 False
107972424462198224_9 0.49973247726056713 11 21000 20 345 False
107972424462198224_10 0.49973247726056713 87 21000 20 324 True
107972424462198224_11 0.49973247726056713 180 21000 20 357 True
107980875353527624_8 0.49970184853905786 22 21000 20 235 False
107980875353527624_9 0.49970184853905786 107 21000 20 82 True
107980875353527624_10 0.49970184853905786 90 21000 20 138 True
107980875353527624_11 0.49970184853905786 47 21000 20 87 True
108002051322167837_8 0.4997313272434175 103 21000 20 263 False
108002051322167837_9 0.4997313272434175 46 21000 20 270 False
108002051322167837_10 0.4997313272434175 65 21000 20 39 False
108002051322167837_11 0.4997313272434175 195 21000 20 107 False
108002446682403069_8 0.49953574744661094 52 21000 20 206 False
108002446682403069_9 0.49953574744661094 183 21000 20 258 False
108002446682403069_10 0.49953574744661094 139 21000 20 245 False
108002446682403069_11 0.49953574744661094 78 21000 20 296 False
108012030429477959_8 0.5 172 21000 20 264 False
108012030429477959_9 0.5 21 21000 20 359 False
108012030429477959_10 0.5 15 21000 20 114 False
108012030429477959_11 0.5 34 21000 20 197 False
