
id t_peak peak_flux_ref T0 sigma_rise t_decay flares_present
107392451516183879_3 0.556301652892562 49 9603992 169 241 False
107392451516183879_4 0.9597107438016529 82 5156706 86 41 False
107402430210316779_0 0.17549491706795078 3 3219150 29 356 False
107402430210316779_1 0.5425361155698234 69 99793 23 272 False
107402430210316779_2 0.09844836811128946 69 8266277 271 60 False
107402430210316779_3 0.23006955591225253 21 8353800 59 145 True
107402430210316779_4 0.7918673087212413 79 7301667 214 298 True
107402444967892327_0 0.4659090909090909 48 4167719 200 57 False
107402444967892327_1 0.693698347107438 9 600749 15 262 False
107402444967892327_2 0.16167355371900827 49 9679263 81 288 False
107402444967892327_3 0.5284090909090909 40 9495876 54 61 False
107402444967892327_4 0.8057851239669421 59 5293630 272 258 True
107402467820639497_0 0.6434827408552293 25 1462265 179 330 False
107402467820639497_1 0.6816074188562596 66 1258141 364 155 False
107402467820639497_2 0.0443070582174137 33 3945711 214 335 False
107402467820639497_3 0.11540443070582174 68 1856515 234 38 False
107402467820639497_4 0.2890262751159196 19 1577633 322 141 False
107402494964972381_0 0.633693972179289 63 9294030 220 127 True
107402494964972381_1 0.8186501803194229 43 4146448 256 88 True
107402494964972381_2 0.3039670273055126 12 1491428 28 295 False
107402494964972381_3 0.9500257599175682 39 9711712 18 97 False
107402494964972381_4 0.7671303451828955 3 258870 120 247 False
107422449355765373_0 0.6745867768595041 28 6095880 250 161 False
107422449355765373_1 0.7525826446280992 79 8825360 197 275 True
107422449355765373_2 0.7298553719008265 85 3293828 10 337 False
107422449355765373_3 0.7169421487603306 88 2646400 146 345 True
107422449355765373_4 0.6704545454545454 52 9398701 166 205 False
107422459784650259_0 0.5167439464193715 93 2766956 215 67 True
107422459784650259_1 0.4611025244719217 63 8021858 311 302 False
107422459784650259_2 0.9464193714580114 7 63802 114 232 False
107422459784650259_3 0.7470376094796497 1 6944693 146 67 False
107422459784650259_4 0.5754765584750129 67 4520100 146 146 True
107422496287346788_0 0.8114374034003091 22 4388990 222 364 False
107422496287346788_1 0.5687789799072643 24 1772045 230 54 False
107422496287346788_2 0.9201442555383823 33 3693410 340 19 False
107422496287346788_3 0.29726944873776406 75 2481922 357 213 False
107422496287346788_4 0.6084492529623905 11 5699789 238 218 False
107432393827899251_0 0.9823434991974318 39 8653183 77 189 False
107432393827899251_1 0.35580524344569286 82 9021716 268 245 True
107432393827899251_2 0.3306581059390048 86 9490657 294 283 True
107432393827899251_3 0.846441947565543 77 6441944 329 51 True
107432393827899251_4 0.33707865168539325 40 6113224 145 48 False
107432444918785696_0 0.7055785123966942 26 9021233 172 247 False
107432444918785696_1 0.6415289256198347 91 3026116 158 223 True
107432444918785696_2 0.6658057851239669 21 4178171 272 193 False
107432444918785696_3 0.5335743801652892 94 3139526 110 155 True
107432444918785696_4 0.9994834710743802 57 7279802 57 71 False
107432460343622470_0 0.7640391550747038 79 8782936 163 232 True
107432460343622470_1 0.8907779495105616 74 8438699 228 291 True
107432460343622470_2 0.3286965481710459 27 6671230 211 64 False
107432460343622470_3 0.9912416280267903 1 7924274 48 103 False
107432460343622470_4 0.9289026275115919 7 5123258 95 95 False
107442458951279386_0 0.6682122617207625 6 3770412 146 326 False
107442458951279386_1 0.4100978876867594 95 230842 311 5 True
107442458951279386_2 0.663575476558475 23 8894342 343 95 False
107442458951279386_3 0.8042246264811953 21 9583028 26 152 True
107442458951279386_4 0.5208655332302936 52 1308588 47 171 False
107442494941416010_0 0.964451313755796 57 5767570 360 345 False
107442494941416010_1 0.8639876352395672 62 5845788 156 348 True
107442494941416010_2 0.9659969088098919 21 8798806 279 285 False
107442494941416010_3 0.6213292117465224 58 2455319 217 280 True
107442494941416010_4 0.2982998454404946 37 5394872 207 219 False
107452393510462413_0 0.1819154628143392 83 1395825 126 162 True
107452393510462413_1 0.2969502407704655 77 8237218 232 127 True
107452393510462413_2 0.6976993044408775 45 8199810 123 83 False
107452393510462413_3 0.2985553772070626 59 3554676 169 360 False
107452393510462413_4 0.26003210272873195 28 9538498 325 16 True
107452394634624837_0 0.49973247726056713 100 4272936 107 159 True
107452394634624837_1 0.50187265917603 35 7735092 161 348 False
107452394634624837_2 0.6249331193151418 38 5993570 35 223 True
107452394634624837_3 0.8041733547351525 74 5538708 194 193 True
107452394634624837_4 0.7592295345104334 19 2917245 120 133 False
107452442849043868_0 0.37720706260032105 19 9381725 96 132 False
107452442849043868_1 0.6736222578919208 77 256047 11 44 True
107452442849043868_2 0.9828785446762975 67 3627036 273 164 False
107452442849043868_3 0.7067950775815944 89 1125965 7 117 False
107452442849043868_4 0.30551096843231673 35 2612875 210 33 False
107452449256043445_0 0.7908057851239669 17 6417911 111 228 False
107452449256043445_1 0.3987603305785124 41 7194164 155 328 False
107452449256043445_2 0.9282024793388429 79 9341093 316 93 False
107452449256043445_3 0.8481404958677686 51 9907386 104 140 False
107452449256043445_4 0.8527892561983471 73 9051848 221 256 False
107452453673301959_0 0.893595041322314 100 450448 131 90 True
107452453673301959_1 0.7871900826446281 58 2792540 254 162 True
107452453673301959_2 0.9256198347107438 74 7666230 125 217 True
107452453673301959_3 0.2071280991735537 47 9137432 165 51 False
107452453673301959_4 0.8636363636363636 78 9644908 247 91 False
107452453766952018_0 0.7995878413189078 59 5822940 76 173 True
107452453766952018_1 0.21638330757341576 77 2240417 37 299 True
107452453766952018_2 0.9057187017001546 81 9257229 273 129 True
107452453766952018_3 0.598145285935085 27 3991102 190 230 False
107452453766952018_4 0.15713549716640907 21 5223859 360 346 False
107452459257046732_0 0.9902112313240597 78 8856064 270 132 False
107452459257046732_1 0.9572385368366821 96 1001973 189 124 True
107452459257046732_2 0.31530139103554866 10 4880207 77 38 False
107452459257046732_3 0.16950025759917567 86 4818248 352 345 False
107452459257046732_4 0.5862957238536837 35 4725949 228 265 False
107452462200804928_0 0.6833677685950413 71 6779002 365 38 False
107452462200804928_1 0.7551652892561983 88 1682774 91 99 False
107452462200804928_2 0.5723140495867769 30 3703032 86 313 False
107452462200804928_3 0.9457644628099173 78 572860 315 109 False
107452462200804928_4 0.5361570247933884 59 4334834 39 77 False
107452488945097631_0 0.9000515198351365 40 9609528 9 304 False
107452488945097631_1 0.35239567233384855 25 2108865 209 117 False
107452488945097631_2 0.42143225141679547 0 9341331 191 156 False
107452488945097631_3 0.6558475012879958 45 157113 163 300 False
107452488945097631_4 0.6419371458011335 0 151944 316 97 False
107462429548554701_0 0.46923488496522203 92 4773100 143 295 True
107462429548554701_1 0.04066345639379347 19 9666103 79 334 False
107462429548554701_2 0.29159978598180847 19 4920724 127 19 False
107462429548554701_3 0.8742643124665597 40 7427516 314 72 False
107462429548554701_4 0.5617977528089888 86 4412861 287 276 True
107462494914696726_0 0.8943843379701185 38 6076441 55 328 False
107462494914696726_1 0.8588356517259145 39 9160662 348 295 False
107462494914696726_2 0.5445646573930963 57 5729135 248 347 False
107462494914696726_3 0.25296239052035036 94 3928830 90 90 True
107462494914696726_4 0.9546625450798557 86 7193704 142 272 False
107470874858225992_0 0.900417412045319 26 5710800 331 295 False
107470874858225992_1 0.6326774001192605 50 1151100 300 322 False
107470874858225992_2 0.6088252832438878 82 7384483 114 148 True
107470874858225992_3 0.396541443053071 39 4577657 147 44 True
107470874858225992_4 0.29218843172331543 29 5337542 266 123 False
107472445119118954_0 0.8992768595041323 13 2262723 205 336 False
107472445119118954_1 0.9070247933884298 24 8349010 119 89 False
107472445119118954_2 0.07799586776859505 23 513039 164 330 False
107472445119118954_3 0.43543388429752067 53 9864154 228 348 False
107472445119118954_4 0.5552685950413223 59 5741210 171 284 True
107472456241610976_0 0.7295208655332303 64 5397892 224 177 True
107472456241610976_1 0.3693972179289026 60 4633951 145 189 True
107472456241610976_2 0.9984544049459042 94 8479227 308 249 False
107472456241610976_3 0.6089644513137558 23 977773 245 130 False
107472456241610976_4 0.8150437918598661 28 5684209 151 343 False
107472458753424318_0 0.3405461102524472 68 5947854 293 111 True
107472458753424318_1 0.975785677485832 25 9829779 343 282 False
107472458753424318_2 0.49201442555383823 23 8083001 166 65 False
107472458753424318_3 0.5703245749613601 73 298252 117 288 True
107472458753424318_4 0.7511591962905718 79 8582107 237 115 True
107472459309295419_0 0.06439979392065945 55 926211 9 94 True
107472459309295419_1 0.10407006697578568 33 2482131 75 107 False
107472459309295419_2 0.8639876352395672 9 704986 19 41 False
107472459309295419_3 0.3554868624420402 20 8741428 130 264 False
107472459309295419_4 0.624420401854714 32 6322346 150 83 True
107482462682478157_0 0.6810922205048944 9 5044979 236 279 False
107482462682478157_1 0.5275631117980423 80 604897 167 192 True
107482462682478157_2 0.6908809891808346 19 9972769 259 230 False
107482462682478157_3 0.09685729005667182 60 7780250 213 88 False
107482462682478157_4 0.2534775888717156 2 7667109 355 57 False
107492398860971932_0 0.08079186730872125 21 635267 23 215 False
107492398860971932_1 0.256286784376672 92 7581401 201 253 False
107492398860971932_2 0.029427501337613696 57 5926060 201 35 False
107492398860971932_3 0.2594970572498662 92 5251709 229 214 True
107492398860971932_4 0.3707865168539326 45 5115580 286 202 False
107492458486470274_0 0.33539412673879443 15 4496990 110 272 False
107492458486470274_1 0.43328181349819683 98 4458889 109 345 True
107492458486470274_2 0.9953632148377125 36 8222544 78 25 False
107492458486470274_3 0.025244719216898505 95 1632014 209 186 False
107492458486470274_4 0.291602266872746 17 3142520 173 148 False
107501997065325970_0 0.258168184252812 24 9314857 48 99 False
107501997065325970_1 0.8350294590251741 100 5232845 59 236 False
107501997065325970_2 0.31065881092662023 2 9947565 282 334 False
107501997065325970_3 0.026245313336904125 69 5634918 31 272 False
107501997065325970_4 0.600428494911623 8 7649530 31 212 False
107502001885443871_0 0.915907873594001 99 4364711 69 184 True
107502001885443871_1 0.8130690948044992 27 2469558 13 132 True
107502001885443871_2 0.33583288698446706 87 2928302 118 56 True
107502001885443871_3 0.339046598821639 56 6576306 364 283 False
107502001885443871_4 0.4965184788430637 86 3036553 252 10 False
107502004883337546_0 0.9598286020353508 4 8729947 104 276 False
107502004883337546_1 0.30958757364756295 92 3852989 165 205 True
107502004883337546_2 0.20835565077664703 4 6808642 243 191 False
107502004883337546_3 0.20460632029994644 82 7172241 122 108 True
107502004883337546_4 0.5222281735404392 58 6171499 310 289 True
107502014775856072_0 0.6957686127477236 74 4309689 344 305 False
107502014775856072_1 0.8853776111408677 91 8762588 276 338 False
107502014775856072_2 0.437064809855383 37 7287114 328 3 True
107502014775856072_3 0.12265666845206213 90 3301509 38 135 False
107502014775856072_4 0.580074986609534 58 537679 46 272 True
107502015085249725_0 0.36689876807712907 25 8145180 235 110 False
107502015085249725_1 0.6170326727370112 41 2776000 202 32 False
107502015085249725_2 0.38778789501874666 41 3235890 47 335 False
107502015085249725_3 0.5827530798071773 97 9343857 172 108 True
107502015085249725_4 0.13818960899839314 39 1541621 201 222 False
107502028521636455_0 0.339046598821639 48 2992824 268 154 True
107502028521636455_1 0.13122656668452062 12 730000 306 36 False
107502028521636455_2 0.12961971076593465 39 5544498 146 282 False
107502028521636455_3 0.9753615425816818 88 3722794 79 72 False
107502028521636455_4 0.547402249598286 83 2414310 49 270 True
107502030680686896_0 0.5925925925925926 78 1761764 3 232 False
107502030680686896_1 0.5577342047930284 57 8441255 267 33 True
107502030680686896_2 0.06209150326797386 88 4686224 117 302 True
107502030680686896_3 0.18845315904139434 45 5613396 105 207 True
107502030680686896_4 0.24618736383442266 77 730625 324 2 True
107502406191863006_0 0.7287319422150883 51 2452887 8 18 False
107502406191863006_1 0.45692883895131087 59 9216527 115 22 False
107502406191863006_2 0.6816479400749064 83 3082122 112 16 True
107502406191863006_3 0.8726591760299626 60 2119291 200 11 False
107502406191863006_4 0.3156768325307651 28 2223783 88 47 False
107503099673664752_0 0.7159329140461216 51 9326728 229 214 True
107503099673664752_1 0.7751572327044025 80 1313225 256 133 True
107503099673664752_2 0.95020964360587 80 7441290 224 155 True
107503099673664752_3 0.3443396226415094 51 9239976 68 36 False
107503099673664752_4 0.8936058700209644 61 7291667 30 239 True
107511202145743119_0 0.38527673293927994 80 5307467 354 150 True
107511202145743119_1 0.18538420204191294 64 8449612 291 106 False
107511202145743119_2 0.2031166039763568 9 9329541 190 62 False
107511202145743119_3 0.2907039226222461 99 5887043 108 226 True
107511202145743119_4 0.2181622783449758 60 7386017 263 233 False
107512000944537870_0 0.012319228709159078 29 338374 285 270 False
107512000944537870_1 0.6786288162828067 77 8774421 18 149 False
107512000944537870_2 0.6331012319228709 72 5187931 18 312 False
107512000944537870_3 0.44831280128548473 48 8734238 284 75 False
107512000944537870_4 0.08730583824317087 81 61389 162 280 False
107512032744922049_0 0.037037037037037035 54 1412724 279 244 False
107512032744922049_1 0.43736383442265797 77 9207178 232 365 False
107512032744922049_2 0.41122004357298475 75 5625381 280 31 False
107512032744922049_3 0.5544662309368191 45 6023852 358 138 False
107512032744922049_4 0.9694989106753813 0 2649745 254 196 False
107521996833387429_0 0.626673808248527 58 1718476 228 76 True
107521996833387429_1 0.07820032137118371 32 6550532 318 263 False
107521996833387429_2 0.03642206748794858 58 7702564 174 360 False
107521996833387429_3 0.04231387252276379 89 8830409 11 333 False
107521996833387429_4 0.07391537225495447 64 9251778 28 350 False
107522006962760164_0 0.7236207820032137 41 2835587 119 54 False
107522006962760164_1 0.513122656668452 61 5285798 177 157 True
107522006962760164_2 0.9726834493840386 76 1907363 209 37 True
107522006962760164_3 0.9410819496518479 12 6429737 275 131 False
107522006962760164_4 0.8119978575254418 4 9561390 113 338 False
107522020591206035_0 0.6057846813069094 52 3828078 288 112 True
107522020591206035_1 0.3958221746116765 86 1439223 14 227 True
107522020591206035_2 0.8993036957686128 41 1039061 263 155 False
107522020591206035_3 0.6223888591322978 6 3837137 357 207 False
107522020591206035_4 0.43117300482056775 2 7132377 185 27 False
107522023551721800_0 0.741831815747188 51 6180674 75 327 False
107522023551721800_1 0.32886984467059455 63 9765348 300 44 True
107522023551721800_2 0.39046598821638995 89 7270525 82 163 True
107522023551721800_3 0.13818960899839314 58 7704011 272 23 False
107522023551721800_4 0.44081414033208355 15 4518937 145 129 False
107522025593877508_0 0.22121049812533475 77 8371681 189 5 True
107522025593877508_1 0.7225495447241564 12 2620657 300 69 False
107522025593877508_2 0.9448312801285484 24 1054922 50 189 False
107522025593877508_3 0.2185324049276915 80 6041009 119 311 True
107522025593877508_4 0.10391001606855918 99 8029410 155 336 True
107531984276789267_0 0.3575418994413408 67 6106361 313 4 True
107531984276789267_1 0.5716945996275605 34 4031769 126 227 False
107531984276789267_2 0.17039106145251395 80 4120230 232 7 False
107531984276789267_3 0.6480446927374302 32 8413864 9 30 False
107531984276789267_4 0.2467411545623836 46 1637934 150 62 True
107531996978093214_0 0.2774504552758436 90 9603880 115 301 True
107531996978093214_1 0.6582753079807178 92 9120305 321 334 False
107531996978093214_2 0.29351901446170325 21 4037204 224 338 False
107531996978093214_3 0.9839314408141403 21 6871427 121 224 False
107531996978093214_4 0.12961971076593465 24 1025163 84 276 False
107532001695252994_0 0.0578468130690948 58 2414877 247 252 False
107532001695252994_1 0.6084627745045528 26 7190893 14 100 True
107532001695252994_2 0.17621853240492769 63 4712999 248 114 True
107532001695252994_3 0.6089983931440814 38 2629636 231 44 True
107532001695252994_4 0.6464916979110873 27 2905921 145 258 False
107532031510143049_0 0.07026143790849673 66 6139181 242 293 False
107532031510143049_1 0.3137254901960784 69 2639716 207 205 True
107532031510143049_2 0.061546840958605666 43 6453431 172 302 False
107532031510143049_3 0.4297385620915033 21 8722589 279 135 False
107532031510143049_4 0.27233115468409586 36 719841 233 317 False
107533533224199299_0 0.8796856106408706 12 5037894 321 306 False
107533533224199299_1 0.5066505441354293 44 9381089 30 235 True
107533533224199299_2 0.5695284159613059 4 4697362 245 351 False
107533533224199299_3 0.4486094316807739 75 6958810 111 26 False
107533533224199299_4 0.017533252720677146 28 480194 12 336 False
107541205736995868_0 0.33799032778076304 87 925193 119 277 True
107541205736995868_1 0.6190220311660397 10 6165963 256 31 False
107541205736995868_2 0.6797420741536808 84 8604983 276 320 False
107541205736995868_3 0.7474476088124664 61 453462 257 99 True
107541205736995868_4 0.37936593229446536 58 9297830 121 157 True
107541994397842945_0 0.5713516424340334 35 3375154 320 154 False
107541994397842945_1 0.7539041464728056 83 1902366 92 101 False
107541994397842945_2 0.1836295099623048 85 4721724 196 137 True
107541994397842945_3 0.9741518578352181 88 226230 314 302 False
107541994397842945_4 0.14378029079159935 87 4187434 82 111 True
107541999253636488_0 0.0021424745581146223 6 7158937 227 170 False
107541999253636488_1 0.5436529191215854 8 8928249 27 357 False
107541999253636488_2 0.9914301017675415 17 4354358 135 99 False
107541999253636488_3 0.32137118371719336 33 4759729 261 300 False
107541999253636488_4 0.1713979646491698 58 1620870 217 311 True
107542009127971697_0 0.2399571505088377 87 2445645 262 359 True
107542009127971697_1 0.40492769148366364 12 3739906 166 179 False
107542009127971697_2 0.5286555972147831 35 7159619 146 253 False
107542009127971697_3 0.8077129084092126 99 9575074 148 56 True
107542009127971697_4 0.5591858596679165 18 6790861 217 90 False
107542027646080441_0 0.8891269416175683 12 5615543 107 142 False
107542027646080441_1 0.007498660953401178 23 2519469 77 98 False
107542027646080441_2 0.11087305838243171 60 4499769 146 3 False
107542027646080441_3 0.7145152651312265 7 9598221 352 339 False
107542027646080441_4 0.8934118907337976 77 7248596 131 24 False
107551991786966850_0 0.7064809855382967 41 947397 353 223 False
107551991786966850_1 0.20139260846277451 40 80971 259 169 False
107551991786966850_2 0.9116229244777718 84 3839584 44 274 False
107551991786966850_3 0.049276914836636314 19 1515943 357 103 False
107551991786966850_4 0.7075522228173541 64 5628033 255 265 False
107551996695470784_0 0.7686127477236208 24 5441881 244 348 False
107551996695470784_1 0.7878950187466524 75 9105299 168 197 False
107551996695470784_2 0.0016068559185859668 36 5500373 236 185 False
107551996695470784_3 0.8698446705945367 75 4054542 33 279 False
107551996695470784_4 0.8543117300482057 73 8744932 347 246 False
107551997521713123_0 0.8998393144081414 79 4559173 141 347 True
107551997521713123_1 0.6261381896089984 47 4028231 250 80 True
107551997521713123_2 0.7509373326191752 51 445661 20 151 False
107551997521713123_3 0.9303695768612747 29 5249526 28 94 False
107551997521713123_4 0.1590787359400107 93 2848416 5 70 True
107552020508055281_0 0.9459025174076058 8 4488283 57 298 False
107552020508055281_1 0.023567220139260846 64 1997228 265 348 False
107552020508055281_2 0.9892876272094269 50 7422437 38 202 False
107552020508055281_3 0.937868237814676 13 4291134 147 287 False
107552020508055281_4 0.30798071772897695 8 462419 318 151 False
107552027738023375_0 0.6502410283877879 41 390100 83 76 False
107552027738023375_1 0.029994643813604713 64 2187337 56 315 False
107552027738023375_2 0.20835565077664703 1 8985726 46 289 False
107552027738023375_3 0.273701124799143 8 4372484 63 201 False
107552027738023375_4 0.24424209962506696 7 5898285 185 186 False
107561103915786109_0 0.513250405624662 51 9286285 13 24 True
107561103915786109_1 0.4759329367225527 5 34447 301 109 False
107561103915786109_2 0.13791238507301243 43 5419294 120 162 True
107561103915786109_3 0.7149810708491077 98 2774739 223 32 True
107561103915786109_4 0.31151974040021635 98 3981054 196 323 True
107562009816046041_0 0.5554365291912159 21 8308799 358 67 False
107562009816046041_1 0.4767005891805035 5 5004626 33 132 False
107562009816046041_2 0.8194965184788431 63 4852168 322 103 False
107562009816046041_3 0.8125334761649705 90 4823230 164 54 False
107562009816046041_4 0.32404927691483665 62 6935826 250 154 True
107562013808295755_0 0.48205677557579 38 6648343 111 86 False
107562013808295755_1 0.9651847884306374 75 5803869 344 109 False
107562013808295755_2 0.8414568826995179 46 3042091 143 302 False
107562013808295755_3 0.5211569362613819 90 6965255 109 188 True
107562013808295755_4 0.5372254954472415 25 9561107 179 333 False
107562016072504232_0 0.06480985538296732 92 9256976 4 302 False
107562016072504232_1 0.5313336904124264 54 4780295 213 289 True
107562016072504232_2 0.2233529726834494 47 8900602 33 298 False
107562016072504232_3 0.04017139796464917 17 9004547 66 125 False
107562016072504232_4 0.4247455811462239 98 9705667 356 23 True
107562022122411929_0 0.7568291376539904 11 6295956 278 289 False
107562022122411929_1 0.38189608998393143 98 1798746 284 301 True
107562022122411929_2 0.6497054097482592 74 6583123 287 106 False
107562022122411929_3 0.11622924477771826 69 3017088 190 209 False
107562022122411929_4 0.6577396893411891 76 5992231 165 174 False
107571983675673123_0 0.16818425281199786 37 8432902 289 284 False
107571983675673123_1 0.1783610069630423 36 7711466 117 171 False
107571983675673123_2 0.7321906802356722 28 4549444 282 14 False
107571983675673123_3 0.14408141403320834 67 728448 107 331 True
107571983675673123_4 0.852169255490091 73 2311634 109 159 False
107571985011529675_0 0.05945366898768077 0 5840071 145 219 False
107571985011529675_1 0.4092126405998929 61 6139991 288 179 False
107571985011529675_2 0.47134440278521694 40 2437353 134 132 False
107571985011529675_3 0.37921799678628815 80 7310148 340 157 True
107571985011529675_4 0.584895554365292 55 7259192 246 65 False
107572005388029180_0 0.9978575254418853 27 3033421 3 2 False
107572005388029180_1 0.49491162292447777 87 2480661 340 347 True
107572005388029180_2 0.9812533476164971 27 1275934 308 277 False
107572005388029180_3 0.3513658275307981 97 6972245 68 298 False
107572005388029180_4 0.3706480985538297 8 9655980 352 260 False
107572026682792765_0 0.2763792179967863 37 76588 265 274 False
107572026682792765_1 0.10391001606855918 25 2330257 182 129 False
107572026682792765_2 0.791644349223353 54 6536241 22 352 True
107572026682792765_3 0.09319764327798608 98 791332 155 216 True
107572026682792765_4 0.6705945366898768 34 1623397 53 57 False
107572036479506758_0 0.9137440758293839 18 8506144 81 50 False
107572036479506758_1 0.33175355450236965 60 3785351 143 317 False
107572036479506758_2 0.209478672985782 84 3121084 132 50 True
107572036479506758_3 0.022748815165876776 20 7571764 111 259 False
107572036479506758_4 0.07203791469194312 91 90073 265 128 False
107580718909624619_0 0.6890207715133532 40 3072814 235 42 True
107580718909624619_1 0.22314540059347182 30 1960407 211 118 True
107580718909624619_2 0.3364985163204748 33 4556060 178 271 True
107580718909624619_3 0.13056379821958458 45 1493127 198 295 False
107580718909624619_4 0.5347181008902078 33 2500595 261 267 True
107581996628898257_0 0.9753615425816818 81 1860083 314 313 False
107581996628898257_1 0.5275843599357257 65 2431418 341 23 False
107581996628898257_2 0.8403856454204607 86 7076985 85 359 False
107581996628898257_3 0.8446705945366899 51 1850897 43 249 False
107581996628898257_4 0.02678093197643278 37 6966778 179 339 False
107582032470845932_0 0.6824618736383442 89 1720096 48 41 False
107582032470845932_1 0.43028322440087147 21 3478002 158 299 False
107582032470845932_2 0.5163398692810458 14 2064886 220 77 False
107582032470845932_3 0.9918300653594772 50 794023 136 278 False
107582032470845932_4 0.8954248366013072 6 1858169 54 95 False
107591997845904087_0 0.24209962506695232 84 8635446 145 212 False
107591997845904087_1 0.3610069630423139 10 7892756 365 59 False
107591997845904087_2 0.6106052490626673 99 6313474 286 301 True
107591997845904087_3 0.8618103910016068 35 7331693 264 141 False
107591997845904087_4 0.6277450455275844 9 413545 260 56 False
107591998706390218_0 0.9367970005356187 87 993577 276 97 True
107591998706390218_1 0.7616497054097483 98 251851 176 52 True
107591998706390218_2 0.5982860203535083 92 2984588 269 283 True
107591998706390218_3 0.80878414568827 39 9076696 206 333 False
107591998706390218_4 0.08944831280128548 18 8030227 305 81 False
107592004796631727_0 0.2844134975897161 45 9400748 343 352 False
107592004796631727_1 0.5688269951794322 24 9883796 223 271 False
107592004796631727_2 0.12961971076593465 73 1043328 157 110 True
107592004796631727_3 0.35457953936797 76 7797327 294 310 True
107592004796631727_4 0.05838243170862346 28 4186836 79 270 False
107592009009979640_0 0.9903588644884842 21 4744604 217 176 False
107592009009979640_1 0.578468130690948 38 5746143 172 348 False
107592009009979640_2 0.30798071772897695 28 6356807 289 243 False
107592009009979640_3 0.776111408677022 86 8669719 15 299 True
107592009009979640_4 0.8671665773968934 2 7085131 281 96 False
107592009547409962_0 0.9276914836636315 66 2087378 213 186 True
107592009547409962_1 0.7214783074450991 52 6548905 148 119 True
107592009547409962_2 0.762185324049277 46 4324446 197 125 True
107592009547409962_3 0.17782538832351366 75 2575564 137 341 True
107592009547409962_4 0.4922335297268345 73 4207416 34 305 True
107592012700390729_0 0.35661080074487894 26 3383410 67 357 False
107592012700390729_1 0.3985102420856611 13 8974958 147 158 False
107592012700390729_2 0.8659217877094972 46 7297112 140 40 False
107592012700390729_3 0.36964618249534453 50 9114035 209 318 False
107592012700390729_4 0.4934823091247672 62 2432441 83 302 False
107592029133355061_0 0.40010712372790574 63 6211959 173 313 True
107592029133355061_1 0.8907337975361542 96 9146842 35 240 False
107592029133355061_2 0.5382967327262989 21 6254481 131 237 False
107592029133355061_3 0.6336368505623996 66 8671131 317 83 False
107592029133355061_4 0.4226031065881093 19 7370173 164 207 False
107602003183749142_0 0.4172469201928227 87 8122248 48 32 True
107602003183749142_1 0.7016604177825388 37 7614963 97 276 False
107602003183749142_2 0.23942153186930906 20 7201778 135 185 False
107602003183749142_3 0.04231387252276379 95 440470 229 223 False
107602003183749142_4 0.17782538832351366 71 8917854 107 299 False
107611985396872761_0 0.08623460096411355 54 1647156 129 264 False
107611985396872761_1 0.2110337439742903 9 5824240 134 303 False
107611985396872761_2 0.965720407070166 53 7979153 46 57 False
107611985396872761_3 0.889662560257097 58 5613100 45 188 False
107611985396872761_4 0.4258168184252812 79 2944645 207 354 True
107612017002595280_0 0.9373326191751473 89 4995169 307 277 True
107612017002595280_1 0.4981253347616497 50 8907715 101 239 True
107612017002595280_2 0.2051419389394751 30 7582290 348 267 False
107612017002595280_3 0.662560257096947 84 6400862 249 279 True
107612017002595280_4 0.4343867166577397 57 1470808 106 241 False
107612017932911008_0 0.8773433315479379 96 6758897 259 334 True
107612017932911008_1 0.09105516871987145 15 157265 222 249 False
107612017932911008_2 0.5168719871451527 56 1573302 265 3 False
107612017932911008_3 0.4102838778789502 99 3082808 83 313 True
107612017932911008_4 0.8489555436529191 12 6239419 61 163 False
107612022229553228_0 0.15050883770755222 97 6276713 30 218 False
107612022229553228_1 0.29137653990358864 22 3471466 240 125 False
107612022229553228_2 0.4204606320299946 7 3480479 104 294 False
107612022229553228_3 0.7129084092126406 48 491868 294 323 False
107612022229553228_4 0.25977504017139796 18 2959737 76 341 False
107612034541880481_0 0.9133986928104575 73 9988639 29 258 False
107612034541880481_1 0.5201525054466231 12 9084508 103 188 False
107612034541880481_2 0.09967320261437909 97 1221372 303 207 False
107612034541880481_3 0.32080610021786493 25 2641952 254 300 False
107612034541880481_4 0.7080610021786492 65 2277686 248 14 False
107621994287255584_0 0.7290209790209791 64 9548781 233 234 False
107621994287255584_1 0.46386946386946387 97 4589084 99 360 False
107621994287255584_2 0.668997668997669 23 2162234 96 247 False
107621994287255584_3 0.05827505827505827 95 9942322 231 218 False
107621994287255584_4 0.6317016317016317 16 792965 235 51 False
107621994927513505_0 0.14033208355650775 46 5838842 270 98 False
107621994927513505_1 0.6395286555972148 14 7035657 154 90 False
107621994927513505_2 0.16604177825388325 4 7146393 77 252 False
107621994927513505_3 0.9217996786288163 92 8244177 113 235 True
107621994927513505_4 0.6357793251205142 25 2726532 242 340 False
107622000691999531_0 0.6647027316550616 52 9670756 201 328 False
107622000691999531_1 0.40278521692554903 63 9422037 191 101 False
107622000691999531_2 0.7616497054097483 50 9478464 260 145 True
107622000691999531_3 0.025709694697375468 36 6366410 78 82 False
107622000691999531_4 0.41938939475093734 92 8907138 180 243 True
107622004799734074_0 0.5050883770755222 5 1126911 59 98 False
107622004799734074_1 0.056775575790037495 90 6031175 211 205 False
107622004799734074_2 0.15158007498660953 14 9827802 7 203 False
107622004799734074_3 0.18157471880021425 27 5969409 264 333 False
107622004799734074_4 0.7118371719335833 30 8022938 293 38 False
107622008100671701_0 0.7300482056775576 95 1311995 76 134 False
